ID,DataType,Sector,Exposure_Time,FFI_Avail,SPOC_Avail,source_id,phot_g_mean_mag,phot_rp_mean_mag,parallax,radius,radius+,radius-,distance_pc,color
18986817760556416,FFI,42.0,475.199778,True,True,18986817760556416,12.859631538391112,11.62480926513672,50.051067130892186,0.2439431757135761,0.0133815443102127,0.0076523075491281,19.979593989171644,1.234822273254391
18986817760556416,FFI,43.0,475.19979,True,True,18986817760556416,12.859631538391112,11.62480926513672,50.051067130892186,0.2439431757135761,0.0133815443102127,0.0076523075491281,19.979593989171644,1.234822273254391
18986817760556416,FFI,70.0,158.399927,True,True,18986817760556416,12.859631538391112,11.62480926513672,50.051067130892186,0.2439431757135761,0.0133815443102127,0.0076523075491281,19.979593989171644,1.234822273254391
18986817760556416,FFI,71.0,158.39993,True,True,18986817760556416,12.859631538391112,11.62480926513672,50.051067130892186,0.2439431757135761,0.0133815443102127,0.0076523075491281,19.979593989171644,1.234822273254391
18986817760556416,SPOC,4.0,120.0,True,True,18986817760556416,12.859631538391112,11.62480926513672,50.051067130892186,0.2439431757135761,0.0133815443102127,0.0076523075491281,19.979593989171644,1.234822273254391
18986817760556416,SPOC,31.0,120.0,True,True,18986817760556416,12.859631538391112,11.62480926513672,50.051067130892186,0.2439431757135761,0.0133815443102127,0.0076523075491281,19.979593989171644,1.234822273254391
18986817760556416,SPOC,42.0,120.0,True,True,18986817760556416,12.859631538391112,11.62480926513672,50.051067130892186,0.2439431757135761,0.0133815443102127,0.0076523075491281,19.979593989171644,1.234822273254391
18986817760556416,SPOC,70.0,120.0,True,True,18986817760556416,12.859631538391112,11.62480926513672,50.051067130892186,0.2439431757135761,0.0133815443102127,0.0076523075491281,19.979593989171644,1.234822273254391
18986817760556416,SPOC,71.0,120.0,True,True,18986817760556416,12.859631538391112,11.62480926513672,50.051067130892186,0.2439431757135761,0.0133815443102127,0.0076523075491281,19.979593989171644,1.234822273254391
35398295820372864,FFI,42.0,475.199778,True,False,35398295820372864,11.51113510131836,10.324864387512209,50.49442129453855,0.3981204150937082,0.0512589436982611,0.0271967182075635,19.80416795286967,1.1862707138061506
35398295820372864,FFI,43.0,475.19979,True,False,35398295820372864,11.51113510131836,10.324864387512209,50.49442129453855,0.3981204150937082,0.0512589436982611,0.0271967182075635,19.80416795286967,1.1862707138061506
35398295820372864,FFI,44.0,475.19979,True,False,35398295820372864,11.51113510131836,10.324864387512209,50.49442129453855,0.3981204150937082,0.0512589436982611,0.0271967182075635,19.80416795286967,1.1862707138061506
35398295820372864,FFI,70.0,158.399927,True,False,35398295820372864,11.51113510131836,10.324864387512209,50.49442129453855,0.3981204150937082,0.0512589436982611,0.0271967182075635,19.80416795286967,1.1862707138061506
35398295820372864,FFI,71.0,158.39993,True,False,35398295820372864,11.51113510131836,10.324864387512209,50.49442129453855,0.3981204150937082,0.0512589436982611,0.0271967182075635,19.80416795286967,1.1862707138061506
57739208163471744,FFI,42.0,475.199778,True,True,57739208163471744,13.306087493896484,12.018643379211426,55.31418930984358,0.210073688598075,0.0115557134011446,0.0093139554239934,18.078543904864613,1.2874441146850586
57739208163471744,FFI,43.0,475.19979,True,True,57739208163471744,13.306087493896484,12.018643379211426,55.31418930984358,0.210073688598075,0.0115557134011446,0.0093139554239934,18.078543904864613,1.2874441146850586
57739208163471744,FFI,70.0,158.399927,True,True,57739208163471744,13.306087493896484,12.018643379211426,55.31418930984358,0.210073688598075,0.0115557134011446,0.0093139554239934,18.078543904864613,1.2874441146850586
57739208163471744,FFI,71.0,158.39993,True,True,57739208163471744,13.306087493896484,12.018643379211426,55.31418930984358,0.210073688598075,0.0115557134011446,0.0093139554239934,18.078543904864613,1.2874441146850586
57739208163471744,SPOC,70.0,120.0,True,True,57739208163471744,13.306087493896484,12.018643379211426,55.31418930984358,0.210073688598075,0.0115557134011446,0.0093139554239934,18.078543904864613,1.2874441146850586
57739208163471744,SPOC,71.0,120.0,True,True,57739208163471744,13.306087493896484,12.018643379211426,55.31418930984358,0.210073688598075,0.0115557134011446,0.0093139554239934,18.078543904864613,1.2874441146850586
68553931516671488,FFI,42.0,475.199778,True,True,68553931516671488,11.595599174499512,10.418341636657717,62.65413168915791,0.3023613491557023,0.0358225054880539,0.0190057517234371,15.960639355138438,1.177257537841795
68553931516671488,FFI,43.0,475.19979,True,True,68553931516671488,11.595599174499512,10.418341636657717,62.65413168915791,0.3023613491557023,0.0358225054880539,0.0190057517234371,15.960639355138438,1.177257537841795
68553931516671488,FFI,44.0,475.19979,True,True,68553931516671488,11.595599174499512,10.418341636657717,62.65413168915791,0.3023613491557023,0.0358225054880539,0.0190057517234371,15.960639355138438,1.177257537841795
68553931516671488,FFI,70.0,158.399927,True,True,68553931516671488,11.595599174499512,10.418341636657717,62.65413168915791,0.3023613491557023,0.0358225054880539,0.0190057517234371,15.960639355138438,1.177257537841795
68553931516671488,FFI,71.0,158.39993,True,True,68553931516671488,11.595599174499512,10.418341636657717,62.65413168915791,0.3023613491557023,0.0358225054880539,0.0190057517234371,15.960639355138438,1.177257537841795
68553931516671488,SPOC,42.0,120.0,True,True,68553931516671488,11.595599174499512,10.418341636657717,62.65413168915791,0.3023613491557023,0.0358225054880539,0.0190057517234371,15.960639355138438,1.177257537841795
68553931516671488,SPOC,43.0,120.0,True,True,68553931516671488,11.595599174499512,10.418341636657717,62.65413168915791,0.3023613491557023,0.0358225054880539,0.0190057517234371,15.960639355138438,1.177257537841795
68553931516671488,SPOC,44.0,120.0,True,True,68553931516671488,11.595599174499512,10.418341636657717,62.65413168915791,0.3023613491557023,0.0358225054880539,0.0190057517234371,15.960639355138438,1.177257537841795
68553931516671488,SPOC,70.0,120.0,True,True,68553931516671488,11.595599174499512,10.418341636657717,62.65413168915791,0.3023613491557023,0.0358225054880539,0.0190057517234371,15.960639355138438,1.177257537841795
68553931516671488,SPOC,71.0,120.0,True,True,68553931516671488,11.595599174499512,10.418341636657717,62.65413168915791,0.3023613491557023,0.0358225054880539,0.0190057517234371,15.960639355138438,1.177257537841795
72117556076986368,FFI,42.0,475.199778,True,True,72117556076986368,13.927215576171877,12.603126525878906,55.01897871874126,0.1868507061607292,0.014138149534651,0.013362886025143,18.17554638940194,1.3240890502929705
72117556076986368,FFI,43.0,475.19979,True,True,72117556076986368,13.927215576171877,12.603126525878906,55.01897871874126,0.1868507061607292,0.014138149534651,0.013362886025143,18.17554638940194,1.3240890502929705
72117556076986368,FFI,70.0,158.399927,True,True,72117556076986368,13.927215576171877,12.603126525878906,55.01897871874126,0.1868507061607292,0.014138149534651,0.013362886025143,18.17554638940194,1.3240890502929705
72117556076986368,FFI,71.0,158.39993,True,True,72117556076986368,13.927215576171877,12.603126525878906,55.01897871874126,0.1868507061607292,0.014138149534651,0.013362886025143,18.17554638940194,1.3240890502929705
72117556076986368,SPOC,42.0,120.0,True,True,72117556076986368,13.927215576171877,12.603126525878906,55.01897871874126,0.1868507061607292,0.014138149534651,0.013362886025143,18.17554638940194,1.3240890502929705
72117556076986368,SPOC,43.0,120.0,True,True,72117556076986368,13.927215576171877,12.603126525878906,55.01897871874126,0.1868507061607292,0.014138149534651,0.013362886025143,18.17554638940194,1.3240890502929705
